"USA-AR","2019-2020",34778,32643,31749,33537,2135,3029,1241,3014282,1153.7,1067.56,1044.62,1090.5,86.14,109.08,63.2,678.2,600.59,586.43,614.75,77.61,91.77,63.45,1388.5,1229.18,1210.45,1247.91,159.32,178.05,140.59,993.7,878.37,862.67,894.07,115.33,131.03,99.63,1221.1,1082.15,1064.43,1099.87,138.95,156.67,121.23
"USA-AR","2020-2021",41222,32965,32007,33923,8257,9215,7299,3025608,1362.5,1070.28,1043.79,1096.77,292.22,318.71,265.73,739.9,597.44,581.09,613.79,142.46,158.81,126.11,1476.9,1221.9,1200.27,1243.53,255,276.63,233.37,1065.2,872.96,854.83,891.09,192.24,210.37,174.11,1304.1,1076.24,1055.77,1096.71,227.86,248.33,207.39
"USA-AR","2021-2022",38219,33287,32258,34316,4932,5961,3903,3032403,1260.4,1073,1042.55,1103.45,187.4,217.85,156.95,704.9,594.29,575.5,613.08,110.61,129.4,91.82,1422.8,1214.62,1189.76,1239.48,208.18,233.04,183.32,1022.1,867.55,846.71,888.39,154.55,175.39,133.71,1254.7,1070.33,1046.8,1093.86,184.37,207.9,160.84
"USA-AZ","2000-2001",40889,,,,,,,5299231,771.8,,,,,,,520.4,,,,,,,1093.7,,,,,,,778.1,,,,,,,988.9,,,,,,
"USA-AZ","2001-2002",42592,,,,,,,5419422,786.1,,,,,,,527.2,,,,,,,1108.5,,,,,,,789.5,,,,,,,1001.6,,,,,,
"USA-AZ","2002-2003",42780,,,,,,,5540842,772.2,,,,,,,514.7,,,,,,,1081.6,,,,,,,771.3,,,,,,,976.3,,,,,,
"USA-AZ","2003-2004",43689,,,,,,,5692900,767.8,,,,,,,509.1,,,,,,,1068.8,,,,,,,762.2,,,,,,,965.1,,,,,,
"USA-AZ","2004-2005",44686,,,,,,,5878442,760.2,,,,,,,502.3,,,,,,,1053.8,,,,,,,751.6,,,,,,,951.4,,,,,,
"USA-AZ","2005-2006",46801,,,,,,,6055532,773.1,,,,,,,510.2,,,,,,,1067.3,,,,,,,762.4,,,,,,,963.4,,,,,,
"USA-AZ","2006-2007",45685,,,,,,,6189826,738.2,,,,,,,485,,,,,,,1012.4,,,,,,,724.4,,,,,,,913.5,,,,,,
"USA-AZ","2007-2008",46014,,,,,,,6291242,731.5,,,,,,,473.1,,,,,,,994.9,,,,,,,710.1,,,,,,,896.6,,,,,,
"USA-AZ","2008-2009",45376,,,,,,,6351010,714.5,,,,,,,453.7,,,,,,,954.5,,,,,,,680.7,,,,,,,860.5,,,,,,
"USA-AZ","2009-2010",46433,,,,,,,6400206,725.5,,,,,,,451.4,,,,,,,949.5,,,,,,,677.3,,,,,,,855.5,,,,,,
"USA-AZ","2010-2011",48378,,,,,,,6470209,747.8,,,,,,,454.3,,,,,,,961.9,,,,,,,685,,,,,,,865.8,,,,,,
"USA-AZ","2011-2012",49113,,,,,,,6552171,749.6,,,,,,,450.5,,,,,,,945.6,,,,,,,674.7,,,,,,,852.1,,,,,,
"USA-AZ","2012-2013",50589,,,,,,,6635506,762.5,,,,,,,450.2,,,,,,,946.9,,,,,,,675.6,,,,,,,852.6,,,,,,
"USA-AZ","2013-2014",50882,,,,,,,6734272,755.6,,,,,,,441.6,,,,,,,921.4,,,,,,,658.3,,,,,,,830.8,,,,,,
"USA-AZ","2014-2015",53530,54088,52050,56126,-558,1480,-2596,6838058,782.9,790.48,764.83,816.13,-7.58,18.07,-33.23,448.7,452.64,438.96,466.32,-3.94,9.74,-17.62,938.1,945.82,919.26,972.38,-7.72,18.84,-34.28,669.4,674.84,655.98,693.7,-5.44,13.42,-24.3,846,853.64,827.58,879.7,-7.64,18.42,-33.7
"USA-AZ","2015-2016",56451,55883,54046,57720,568,2405,-1269,6947044,812.7,804.08,780.96,827.2,8.62,31.74,-14.5,459.9,453.95,441.62,466.28,5.95,18.28,-6.38,956,946.08,922.14,970.02,9.92,33.86,-14.02,683.3,676.01,659.01,693.01,7.29,24.29,-9.71,862.9,850.7,827.21,874.19,12.2,35.69,-11.29
"USA-AZ","2016-2017",57488,57678,55913,59443,-190,1575,-1955,7056767,814.7,817.68,795.47,839.89,-2.98,19.23,-25.19,452,455.26,443.42,467.1,-3.26,8.58,-15.1,941.8,946.34,923.33,969.35,-4.54,18.47,-27.55,673.6,677.18,660.85,693.51,-3.58,12.75,-19.91,841.1,847.76,825.19,870.33,-6.66,15.91,-29.23
"USA-AZ","2017-2018",60381,59472,57635,61309,909,2746,-928,7175458,841.7,831.28,808.16,854.4,10.42,33.54,-12.7,461,456.57,444.24,468.9,4.43,16.76,-7.9,956.8,946.6,922.66,970.54,10.2,34.14,-13.74,685.4,678.35,661.35,695.35,7.05,24.05,-9.95,852.1,844.82,821.33,868.31,7.28,30.77,-16.21
"USA-AZ","2018-2019",60538,61267,59229,63305,-729,1309,-2767,7237142,836.4,844.88,819.23,870.53,-8.48,17.17,-34.13,454.7,457.88,444.2,471.56,-3.18,10.5,-16.86,939,946.86,920.3,973.42,-7.86,18.7,-34.42,674.2,679.52,660.66,698.38,-5.32,13.54,-24.18,836.7,841.88,815.82,867.94,-5.18,20.88,-31.24
"USA-AZ","2019-2020",71411,63061,60726,65396,8350,10685,6015,7186775,993.5,858.48,829.09,887.87,135.02,164.41,105.63,544.7,459.19,443.52,474.86,85.51,101.18,69.84,1109.8,947.12,916.69,977.55,162.68,193.11,132.25,800.4,680.69,659.09,702.29,119.71,141.31,98.11,990.6,838.94,809.09,868.79,151.66,181.51,121.81
"USA-AZ","2020-2021",80604,64856,62160,67552,15748,18444,13052,7256863,1110.8,872.08,838.15,906.01,238.72,272.65,204.79,612.5,460.5,442.41,478.59,152,170.09,133.91,1225.9,947.38,912.24,982.52,278.52,313.66,243.38,888.6,681.86,656.91,706.81,206.74,231.69,181.79,1097.7,836,801.53,870.47,261.7,296.17,227.23
"USA-AZ","2021-2022",79067,66651,63551,69750,12416,15516,9317,7311749,1081.6,885.68,846.67,924.69,195.92,234.93,156.91,590.1,461.81,441.01,482.61,128.29,149.09,107.49,1182.6,947.64,907.24,988.04,234.96,275.36,194.56,857.8,683.03,654.35,711.71,174.77,203.45,146.09,1057.9,833.06,793.44,872.68,224.84,264.46,185.22
"USA-CA","2000-2001",233871,,,,,,,34556245,676.8,,,,,,,505.1,,,,,,,1107.6,,,,,,,775.5,,,,,,,866.4,,,,,,
"USA-CA","2001-2002",234047,,,,,,,34950019,669.7,,,,,,,495.4,,,,,,,1082.4,,,,,,,759.1,,,,,,,847.3,,,,,,
"USA-CA","2002-2003",235362,,,,,,,35316913,666.5,,,,,,,487.6,,,,,,,1063.7,,,,,,,747,,,,,,,832.9,,,,,,
"USA-CA","2003-2004",237795,,,,,,,35624106,667.6,,,,,,,483.3,,,,,,,1054.1,,,,,,,740.8,,,,,,,825.3,,,,,,
"USA-CA","2004-2005",233207,,,,,,,35865285,650.2,,,,,,,465.7,,,,,,,1012.3,,,,,,,712.3,,,,,,,793.4,,,,,,
"USA-CA","2005-2006",239731,,,,,,,36069973,664.7,,,,,,,470.3,,,,,,,1023.4,,,,,,,720.7,,,,,,,801.7,,,,,,
"USA-CA","2006-2007",233418,,,,,,,36328618,642.6,,,,,,,449.3,,,,,,,975.4,,,,,,,687.3,,,,,,,764.6,,,,,,
"USA-CA","2007-2008",236656,,,,,,,36678275,645.3,,,,,,,443.6,,,,,,,969.5,,,,,,,681.9,,,,,,,758.9,,,,,,
"USA-CA","2008-2009",229945,,,,,,,36997665,621.5,,,,,,,422.2,,,,,,,920.7,,,,,,,648.3,,,,,,,721.2,,,,,,
"USA-CA","2009-2010",234457,,,,,,,37237930,629.7,,,,,,,418.3,,,,,,,920.2,,,,,,,646.3,,,,,,,719.4,,,,,,
"USA-CA","2010-2011",239044,,,,,,,37546584,636.7,,,,,,,415.5,,,,,,,918.1,,,,,,,644.5,,,,,,,717,,,,,,
"USA-CA","2011-2012",241098,,,,,,,37854770,636.9,,,,,,,409.7,,,,,,,905.5,,,,,,,635.4,,,,,,,707.6,,,,,,
"USA-CA","2012-2013",248094,,,,,,,38168255,650.1,,,,,,,412.2,,,,,,,912,,,,,,,639.9,,,,,,,712.6,,,,,,
"USA-CA","2013-2014",245313,,,,,,,38497633,637.3,,,,,,,399.9,,,,,,,880.1,,,,,,,618.2,,,,,,,688.8,,,,,,
"USA-CA","2014-2015",256231,258016,249832,266199,-1785,6399,-9968,38795558,660.5,663.86,645.83,681.89,-3.36,14.67,-21.39,407.8,410.2,403.56,416.84,-2.4,4.24,-9.04,899.3,903.48,885.85,921.11,-4.18,13.45,-21.81,631.4,634.44,623.34,645.54,-3.04,8.06,-14.14,703.6,707.14,692.82,721.46,-3.54,10.78,-17.86
"USA-CA","2015-2016",261120,261595,254219,268972,-475,6901,-7852,39027533,669.1,670.84,654.59,687.09,-1.74,14.51,-17.99,408.4,406.68,400.69,412.67,1.72,7.71,-4.27,896,896.47,880.58,912.36,-0.47,15.42,-16.36,629.9,629.41,619.4,639.42,0.49,10.5,-9.52,702.3,702.41,689.5,715.32,-0.11,12.8,-13.02
"USA-CA","2016-2017",267948,265175,258088,272262,2773,9860,-4314,39197676,683.6,677.82,662.21,693.43,5.78,21.39,-9.83,404.3,403.16,397.41,408.91,1.14,6.89,-4.61,895.3,889.46,874.19,904.73,5.84,21.11,-9.43,627.7,624.38,614.77,633.99,3.32,12.93,-6.29,702.3,697.68,685.28,710.08,4.62,17.02,-7.78
"USA-CA","2017-2018",271774,268755,261379,276131,3019,10395,-4357,39277851,691.9,684.8,668.55,701.05,7.1,23.35,-9.15,401.8,399.64,393.65,405.63,2.16,8.15,-3.83,888.9,882.45,866.56,898.34,6.45,22.34,-9.44,623.4,619.35,609.34,629.36,4.05,14.06,-5.96,698.2,692.95,680.04,705.86,5.25,18.16,-7.66
"USA-CA","2018-2019",268803,272335,264151,280518,-3532,4652,-11715,39301820,684,691.78,673.75,709.81,-7.78,10.25,-25.81,393.5,396.12,389.48,402.76,-2.62,4.02,-9.26,867.8,875.44,857.81,893.07,-7.64,9.99,-25.27,609.5,614.32,603.22,625.42,-4.82,6.28,-15.92,682,688.22,673.9,702.54,-6.22,8.1,-20.54
"USA-CA","2019-2020",297509,275915,266539,285290,21594,30970,12219,39255218,757.9,698.76,678.1,719.42,59.14,79.8,38.48,438.5,392.6,384.99,400.21,45.9,53.51,38.29,957.1,868.43,848.23,888.63,88.67,108.87,68.47,674.6,609.29,596.57,622.01,65.31,78.03,52.59,754.4,683.49,667.08,699.9,70.91,87.32,54.5
"USA-CA","2020-2021",344936,279494,268669,290320,65442,76267,54616,38996407,884.5,705.74,681.89,729.59,178.76,202.61,154.91,514.2,389.08,380.29,397.87,125.12,133.91,116.33,1095.4,861.42,838.09,884.75,233.98,257.31,210.65,777.6,604.26,589.58,618.94,173.34,188.02,158.66,868.8,678.76,659.81,697.71,190.04,208.99,171.09
"USA-CA","2021-2022",317329,283074,270630,295519,34255,46699,21810,38940503,814.9,712.72,685.3,740.14,102.18,129.6,74.76,465.4,385.56,375.46,395.66,79.84,89.94,69.74,1000.9,854.41,827.59,881.23,146.49,173.31,119.67,709.6,599.23,582.35,616.11,110.37,127.25,93.49,791.8,674.03,652.25,695.81,117.77,139.55,95.99
"USA-CO","2000-2001",28142,,,,,,,4437604,634.3,,,,,,,509.5,,,,,,,1129.1,,,,,,,790.8,,,,,,,834.3,,,,,,
"USA-CO","2001-2002",29079,,,,,,,4497193,646.7,,,,,,,513.1,,,,,,,1137.2,,,,,,,797.1,,,,,,,839.4,,,,,,
"USA-CO","2002-2003",29180,,,,,,,4538614,643,,,,,,,509.3,,,,,,,1124.7,,,,,,,788.8,,,,,,,831.5,,,,,,
"USA-CO","2003-2004",28866,,,,,,,4587224,629.4,,,,,,,484.3,,,,,,,1062.2,,,,,,,746.7,,,,,,,787.3,,,,,,
"USA-CO","2004-2005",29469,,,,,,,4651496,633.6,,,,,,,480.8,,,,,,,1057.1,,,,,,,743.6,,,,,,,781.3,,,,,,
"USA-CO","2005-2006",29427,,,,,,,4737418,621.2,,,,,,,469.4,,,,,,,1032.9,,,,,,,726.6,,,,,,,762.9,,,,,,
"USA-CO","2006-2007",29804,,,,,,,4821679,618.2,,,,,,,458.9,,,,,,,1010.1,,,,,,,711,,,,,,,745.7,,,,,,
"USA-CO","2007-2008",31155,,,,,,,4906643,635.1,,,,,,,461.8,,,,,,,1015.5,,,,,,,715.4,,,,,,,749.7,,,,,,
"USA-CO","2008-2009",30718,,,,,,,4979144,617,,,,,,,452.1,,,,,,,988.5,,,,,,,697.6,,,,,,,731.7,,,,,,
"USA-CO","2009-2010",31686,,,,,,,5030677,630,,,,,,,440.7,,,,,,,970.3,,,,,,,683.6,,,,,,,715.7,,,,,,
"USA-CO","2010-2011",32314,,,,,,,5102331,633.4,,,,,,,439.1,,,,,,,969.1,,,,,,,682.9,,,,,,,713.9,,,,,,
"USA-CO","2011-2012",32754,,,,,,,5174734,633,,,,,,,435.3,,,,,,,960.9,,,,,,,676.8,,,,,,,708.5,,,,,,
"USA-CO","2012-2013",33793,,,,,,,5251645,643.6,,,,,,,429.6,,,,,,,947.6,,,,,,,667.7,,,,,,,698.8,,,,,,
"USA-CO","2013-2014",34401,,,,,,,5338611,644.5,,,,,,,434.2,,,,,,,957.7,,,,,,,674.8,,,,,,,706.3,,,,,,
"USA-CO","2014-2015",36503,36511,36078,36945,-8,425,-442,5437743,671.4,670.58,664.2,676.96,0.82,7.2,-5.56,436.6,440.54,431.39,449.69,-3.94,5.21,-13.09,964.5,971.88,954.96,988.8,-7.38,9.54,-24.3,679.2,684.88,671.88,697.88,-5.68,7.32,-18.68,711.2,716.74,703.88,729.6,-5.54,7.32,-18.4
"USA-CO","2015-2016",37205,37354,36963,37745,-149,242,-540,5524113,673.6,676.73,670.98,682.48,-3.13,2.62,-8.88,441.8,437.85,429.6,446.1,3.95,12.2,-4.3,968.9,961.79,946.54,977.04,7.11,22.36,-8.14,684.3,678.85,667.13,690.57,5.45,17.17,-6.27,715.9,710.37,698.78,721.96,5.53,17.12,-6.06
"USA-CO","2016-2017",38372,38197,37822,38572,175,550,-200,5600063,685.3,682.88,677.36,688.4,2.42,7.94,-3.1,437.7,435.16,427.24,443.08,2.54,10.46,-5.38,956.5,951.7,937.04,966.36,4.8,19.46,-9.86,676.5,672.82,661.56,684.08,3.68,14.94,-7.58,707.6,704,692.86,715.14,3.6,14.74,-7.54
"USA-CO","2017-2018",39170,39040,38649,39431,130,521,-261,5675202,690.3,689.03,683.28,694.78,1.27,7.02,-4.48,431.3,432.47,424.22,440.72,-1.17,7.08,-9.42,940.2,941.61,926.36,956.86,-1.41,13.84,-16.66,665.8,666.79,655.07,678.51,-0.99,10.73,-12.71,696,697.63,686.04,709.22,-1.63,9.96,-13.22
"USA-CO","2018-2019",39735,39883,39449,40316,-148,286,-581,5727260,693.8,695.18,688.8,701.56,-1.38,5,-7.76,428.4,429.78,420.63,438.93,-1.38,7.77,-10.53,928.4,931.52,914.6,948.44,-3.12,13.8,-20.04,658.3,660.76,647.76,673.76,-2.46,10.54,-15.46,689.3,691.26,678.4,704.12,-1.96,10.9,-14.82
"USA-CO","2019-2020",44085,40726,40229,41222,3359,3856,2863,5753617,766.2,701.33,694.03,708.63,64.87,72.17,57.57,487.4,427.09,416.61,437.57,60.31,70.79,49.83,1056.8,921.43,902.04,940.82,135.37,154.76,115.98,749.4,654.73,639.83,669.63,94.67,109.57,79.77,784.5,684.89,670.16,699.62,99.61,114.34,84.88
"USA-CO","2020-2021",48321,41569,40995,42142,6752,7326,6179,5785160,835.4,707.48,699.05,715.91,127.92,136.35,119.49,516.6,424.4,412.3,436.5,92.2,104.3,80.1,1092.3,911.34,888.95,933.73,180.96,203.35,158.57,780.3,648.7,631.5,665.9,131.6,148.8,114.4,820.2,678.52,661.51,695.53,141.68,158.69,124.67
"USA-CO","2021-2022",49947,42411,41752,43071,7536,8195,6876,5832310,856.6,713.63,703.93,723.33,142.97,152.67,133.27,497.9,421.71,407.8,435.62,76.19,90.1,62.28,1055.9,901.25,875.52,926.98,154.65,180.38,128.92,754.1,642.67,622.89,662.45,111.43,131.21,91.65,791.2,672.15,652.59,691.71,119.05,138.61,99.49
"USA-CT","2000-2001",30108,,,,,,,3438388,875.7,,,,,,,500.8,,,,,,,1105,,,,,,,773.1,,,,,,,996.2,,,,,,
"USA-CT","2001-2002",29645,,,,,,,3464012,855.9,,,,,,,494.4,,,,,,,1093,,,,,,,765.2,,,,,,,983.8,,,,,,
"USA-CT","2002-2003",29743,,,,,,,3486175,853.2,,,,,,,481.3,,,,,,,1065.8,,,,,,,745.6,,,,,,,959.7,,,,,,
"USA-CT","2003-2004",29704,,,,,,,3498303,849.1,,,,,,,470.2,,,,,,,1041.2,,,,,,,728.7,,,,,,,937.4,,,,,,
"USA-CT","2004-2005",29514,,,,,,,3509108,841.1,,,,,,,463.4,,,,,,,1030.1,,,,,,,720.5,,,,,,,926.2,,,,,,
"USA-CT","2005-2006",29337,,,,,,,3519454,833.6,,,,,,,457.5,,,,,,,1016.8,,,,,,,711.6,,,,,,,914,,,,,,
"USA-CT","2006-2007",28673,,,,,,,3531406,812,,,,,,,444.8,,,,,,,987.3,,,,,,,691.8,,,,,,,887.3,,,,,,
"USA-CT","2007-2008",29030,,,,,,,3548848,818.1,,,,,,,436.8,,,,,,,972.4,,,,,,,681.7,,,,,,,873,,,,,,
"USA-CT","2008-2009",28415,,,,,,,3563318,797.5,,,,,,,429.7,,,,,,,956.8,,,,,,,670.2,,,,,,,859.4,,,,,,
"USA-CT","2009-2010",28544,,,,,,,3572905,798.9,,,,,,,423.6,,,,,,,946,,,,,,,662.4,,,,,,,849.4,,,,,,
"USA-CT","2010-2011",29549,,,,,,,3582396,824.9,,,,,,,425.2,,,,,,,955.6,,,,,,,668.3,,,,,,,857.6,,,,,,
"USA-CT","2011-2012",29064,,,,,,,3587321,810.2,,,,,,,422.2,,,,,,,947,,,,,,,663.4,,,,,,,849.8,,,,,,
"USA-CT","2012-2013",29771,,,,,,,3587556,829.8,,,,,,,419.2,,,,,,,939.4,,,,,,,658.4,,,,,,,843.9,,,,,,
"USA-CT","2013-2014",29895,,,,,,,3586366,833.6,,,,,,,417.6,,,,,,,940.7,,,,,,,658.8,,,,,,,844,,,,,,
"USA-CT","2014-2015",30462,30255,29148,31362,207,1314,-900,3579312,851,845.96,814.95,876.97,5.04,36.05,-25.97,424.6,425.76,421.25,430.27,-1.16,3.35,-5.67,951.1,951.26,943.43,959.09,-0.16,7.67,-7.99,667.3,667.9,661.82,673.98,-0.6,5.48,-6.68,853.9,854.46,847.47,861.45,-0.56,6.43,-7.55
"USA-CT","2015-2016",30075,30666,29668,31664,-591,407,-1589,3571586,842.1,858.17,830.21,886.13,-16.07,11.89,-44.03,427.1,427.17,423.11,431.23,-0.07,3.99,-4.13,948.7,951.26,944.2,958.32,-2.56,4.5,-9.62,667.4,668.95,663.47,674.43,-1.55,3.93,-7.03,852.9,854.63,848.33,860.93,-1.73,4.57,-8.03
"USA-CT","2016-2017",31483,31077,30118,32036,406,1365,-553,3568084,882.3,870.38,843.52,897.24,11.92,38.78,-14.94,431.3,428.58,424.68,432.48,2.72,6.62,-1.18,955.9,951.26,944.48,958.04,4.64,11.42,-2.14,673.7,670,664.74,675.26,3.7,8.96,-1.56,859.1,854.8,848.74,860.86,4.3,10.36,-1.76
"USA-CT","2017-2018",31620,31488,30490,32486,132,1130,-866,3565334,886.8,882.59,854.63,910.55,4.21,32.17,-23.75,429.4,429.99,425.93,434.05,-0.59,3.47,-4.65,950.3,951.26,944.2,958.32,-0.96,6.1,-8.02,670.7,671.05,665.57,676.53,-0.35,5.13,-5.83,853.8,854.97,848.67,861.27,-1.17,5.13,-7.47
"USA-CT","2018-2019",31745,31899,30792,33006,-154,953,-1261,3568511,889.7,894.8,863.79,925.81,-5.1,25.91,-36.11,430.5,431.4,426.89,435.91,-0.9,3.61,-5.41,950.3,951.26,943.43,959.09,-0.96,6.87,-8.79,670.9,672.1,666.02,678.18,-1.2,4.88,-7.28,854.3,855.14,848.15,862.13,-0.84,6.15,-7.83
"USA-CT","2019-2020",36308,32310,31042,33578,3998,5266,2730,3598327,1009,907.01,871.48,942.54,101.99,137.52,66.46,501.6,432.81,427.65,437.97,68.79,73.95,63.63,1119.2,951.26,942.29,960.23,167.94,176.91,158.97,788.3,673.15,666.19,680.11,115.15,122.11,108.19,1004.4,855.31,847.3,863.32,149.09,157.1,141.08
"USA-CT","2020-2021",35457,32721,31257,34186,2736,4200,1271,3620491,979.4,919.22,878.19,960.25,60.18,101.21,19.15,492.6,434.22,428.26,440.18,58.38,64.34,52.42,1076.7,951.26,940.9,961.62,125.44,135.8,115.08,762.5,674.2,666.16,682.24,88.3,96.34,80.26,969.7,855.48,846.23,864.73,114.22,123.47,104.97
"USA-CT","2021-2022",35049,33132,31449,34816,1916,3600,233,3633421,964.7,931.43,884.27,978.59,33.27,80.43,-13.89,478.7,435.63,428.78,442.48,43.07,49.92,36.22,1051.8,951.26,939.35,963.17,100.54,112.45,88.63,744.4,675.25,666.01,684.49,69.15,78.39,59.91,946,855.65,845.02,866.28,90.35,100.98,79.72
"USA-DC","2000-2001",5952,,,,,,,574066,1036.8,,,,,,,743.9,,,,,,,1438.5,,,,,,,1052.6,,,,,,,1033.4,,,,,,
"USA-DC","2001-2002",5864,,,,,,,572058,1025,,,,,,,733.3,,,,,,,1416.3,,,,,,,1037,,,,,,,1016.6,,,,,,
"USA-DC","2002-2003",5629,,,,,,,568513,990.1,,,,,,,706.3,,,,,,,1357.7,,,,,,,998.6,,,,,,,977,,,,,,
"USA-DC","2003-2004",5525,,,,,,,567632,973.3,,,,,,,688.6,,,,,,,1329.2,,,,,,,975,,,,,,,951.6,,,,,,
"USA-DC","2004-2005",5478,,,,,,,568043,964.4,,,,,,,688.5,,,,,,,1327.9,,,,,,,972.4,,,,,,,950.1,,,,,,
"USA-DC","2005-2006",5389,,,,,,,571456,943.1,,,,,,,677,,,,,,,1313.2,,,,,,,959,,,,,,,938.5,,,,,,
"USA-DC","2006-2007",5222,,,,,,,575696,907.1,,,,,,,657.1,,,,,,,1271.6,,,,,,,928.5,,,,,,,909.1,,,,,,
"USA-DC","2007-2008",5125,,,,,,,582977,879.3,,,,,,,645.5,,,,,,,1248.3,,,,,,,912.6,,,,,,,890.1,,,,,,
"USA-DC","2008-2009",4880,,,,,,,594192,821.5,,,,,,,604.7,,,,,,,1184.2,,,,,,,861.2,,,,,,,839.4,,,,,,
"USA-DC","2009-2010",4728,,,,,,,605503,781.1,,,,,,,565.6,,,,,,,1126.3,,,,,,,813.7,,,,,,,792.4,,,,,,
"USA-DC","2010-2011",4647,,,,,,,620478,749.2,,,,,,,539.1,,,,,,,1085.3,,,,,,,780.3,,,,,,,760.5,,,,,,
"USA-DC","2011-2012",4597,,,,,,,635914,722.9,,,,,,,526.4,,,,,,,1074.8,,,,,,,769.7,,,,,,,750.4,,,,,,
"USA-DC","2012-2013",4712,,,,,,,650539,724.5,,,,,,,517.4,,,,,,,1071.8,,,,,,,762.3,,,,,,,745.2,,,,,,
"USA-DC","2013-2014",4699,,,,,,,662870,709,,,,,,,512.6,,,,,,,1050.5,,,,,,,749.4,,,,,,,734,,,,,,
"USA-DC","2014-2015",4889,4912,3920,5905,-23,969,-1016,675149,724.3,723.38,592.52,854.24,0.92,131.78,-129.94,516.9,525.66,505.51,545.81,-8.76,11.39,-28.91,1047.5,1060.32,1029.99,1090.65,-12.82,17.51,-43.15,747.6,757.58,734.09,781.07,-9.98,13.51,-33.47,735.9,746.48,721.87,771.09,-10.58,14.03,-35.19
"USA-DC","2015-2016",4906,5249,4355,6144,-343,551,-1238,685141,716.1,766.04,648.08,884,-49.94,68.02,-167.9,528.9,521.16,502.99,539.33,7.74,25.91,-10.43,1060.8,1048.96,1021.62,1076.3,11.84,39.18,-15.5,758.9,750,728.83,771.17,8.9,30.07,-12.27,749.1,739.4,717.22,761.58,9.7,31.88,-12.48
"USA-DC","2016-2017",6014,5586,4727,6446,428,1287,-432,694450,866,808.7,695.37,922.03,57.3,170.63,-56.03,521.7,516.66,499.21,534.11,5.04,22.49,-12.41,1042.9,1037.6,1011.33,1063.87,5.3,31.57,-20.97,747.2,742.42,722.08,762.76,4.78,25.12,-15.56,737.3,732.32,711.01,753.63,4.98,26.29,-16.33
"USA-DC","2017-2018",6191,5923,5029,6818,268,1162,-627,701298,882.9,851.36,733.4,969.32,31.54,149.5,-86.42,513.9,512.16,493.99,530.33,1.74,19.91,-16.43,1031.4,1026.24,998.9,1053.58,5.16,32.5,-22.18,738.5,734.84,713.67,756.01,3.66,24.83,-17.51,728.5,725.24,703.06,747.42,3.26,25.44,-18.92
"USA-DC","2018-2019",5932,6261,5268,7253,-329,664,-1321,694340,854.2,894.02,763.16,1024.88,-39.82,91.04,-170.68,501.9,507.66,487.51,527.81,-5.76,14.39,-25.91,1005.4,1014.88,984.55,1045.21,-9.48,20.85,-39.81,719.9,727.26,703.77,750.75,-7.36,16.13,-30.85,710.8,718.16,693.55,742.77,-7.36,17.25,-31.97
"USA-DC","2019-2020",7273,6598,5461,7735,675,1812,-462,668293,1088.6,936.68,786.76,1086.6,151.92,301.84,2,613.1,503.16,480.07,526.25,109.94,133.03,86.85,1236.3,1003.52,968.77,1038.27,232.78,267.53,198.03,880.1,719.68,692.77,746.59,160.42,187.33,133.51,872.8,711.08,682.89,739.27,161.72,189.91,133.53
"USA-DC","2020-2021",7164,6935,5622,8248,229,1542,-1084,663692,1079.3,979.34,806.23,1152.45,99.96,273.07,-73.15,628.9,498.66,472,525.32,130.24,156.9,103.58,1245.7,992.16,952.03,1032.29,253.54,293.67,213.41,890.3,712.1,681.03,743.17,178.2,209.27,147.13,886.7,704,671.44,736.56,182.7,215.26,150.14
"USA-DC","2021-2022",6891,7272,5763,8781,-381,1128,-1890,657032,1048.6,1022,823,1221,26.6,225.6,-172.4,581.4,494.16,463.51,524.81,87.24,117.89,56.59,1159.4,980.8,934.67,1026.93,178.6,224.73,132.47,828.7,704.52,668.81,740.23,124.18,159.89,88.47,823.1,696.92,659.5,734.34,126.18,163.6,88.76
"USA-DE","2000-2001",7125,,,,,,,797908,893.1,,,,,,,590,,,,,,,1259.5,,,,,,,890.4,,,,,,,1190.5,,,,,,
"USA-DE","2001-2002",6854,,,,,,,808667,847.7,,,,,,,565.2,,,,,,,1205.1,,,,,,,853,,,,,,,1138.2,,,,,,
"USA-DE","2002-2003",7062,,,,,,,820684,860.6,,,,,,,559,,,,,,,1188.5,,,,,,,842.8,,,,,,,1121.1,,,,,,
"USA-DE","2003-2004",7078,,,,,,,833836,849.1,,,,,,,554.3,,,,,,,1175.7,,,,,,,833.9,,,,,,,1110.2,,,,,,
"USA-DE","2004-2005",7417,,,,,,,848054,874.8,,,,,,,554.5,,,,,,,1185.7,,,,,,,839,,,,,,,1117.8,,,,,,
"USA-DE","2005-2006",7227,,,,,,,861773,838.8,,,,,,,533.9,,,,,,,1130.8,,,,,,,803.4,,,,,,,1065.9,,,,,,
"USA-DE","2006-2007",7318,,,,,,,874235,837.2,,,,,,,520,,,,,,,1105.3,,,,,,,785.9,,,,,,,1039.1,,,,,,
"USA-DE","2007-2008",7578,,,,,,,885319,856,,,,,,,525,,,,,,,1109.4,,,,,,,790.3,,,,,,,1042.9,,,,,,
"USA-DE","2008-2009",7540,,,,,,,892397,844.9,,,,,,,513.6,,,,,,,1085.4,,,,,,,772.9,,,,,,,1020.9,,,,,,
"USA-DE","2009-2010",7573,,,,,,,897568,843.8,,,,,,,507.6,,,,,,,1078.4,,,,,,,767.1,,,,,,,1012.7,,,,,,
